Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LTR	Gypsy	Gypsy2_I	Gypsy2_I$3L_RaGOO$23451536$23456065	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$3L_RaGOO$23456109$23456555	0	set()	0.0
LTR	Gypsy	Invader4_LTR	Invader4_LTR$3L_RaGOO$23456677$23459527	0	set()	0.0
LTR	Gypsy	Gypsy_I	Gypsy_I$3L_RaGOO$23459770$23460660	0	set()	0.0
LTR	Gypsy	BLASTOPIA_LTR	BLASTOPIA_LTR$3L_RaGOO$23460661$23465627	19	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d825e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d829a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d827c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d826a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d82ac0>}	0.1582444835407084
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23468375$23469059	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23469756$23472718	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$3L_RaGOO$23472826$23474177	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$3L_RaGOO$23474217$23474597	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$3L_RaGOO$23474802$23475337	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23475367$23475790	0	set()	0.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$3L_RaGOO$23475899$23476585	0	set()	0.0
LTR	Gypsy	TABOR_I	TABOR_I$3L_RaGOO$23476756$23477691	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23476898$23477083	0	set()	0.0
LTR	Gypsy	Gypsy1-LTR_DM	Gypsy1-LTR_DM$3L_RaGOO$23477714$23478120	0	set()	0.0
LTR	Gypsy	Stalker2_I	Stalker2_I$3L_RaGOO$23478965$23486236	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23479504$23479933	0	set()	0.0
LTR	Copia	Copia_I	Copia_I$3L_RaGOO$23479915$23480884	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$3L_RaGOO$23481528$23482456	0	set()	0.0
LTR	Pao	ROO_LTR	ROO_LTR$3L_RaGOO$23482558$23482721	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$3L_RaGOO$23483175$23484845	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$3L_RaGOO$23486373$23486811	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23486968$23487602	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23488760$23489119	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df87c0>}	1.0
LTR	Gypsy	STALKER4_I	STALKER4_I$3L_RaGOO$23489225$23489423	0	set()	0.0
LTR	Gypsy	Stalker2_I	Stalker2_I$3L_RaGOO$23489425$23491480	0	set()	0.0
LTR	Gypsy	DM412	DM412$3L_RaGOO$23490371$23491157	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23491489$23491930	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$3L_RaGOO$23491927$23493399	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$3L_RaGOO$23493787$23495414	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3L_RaGOO$23495516$23497748	0	set()	0.0
LTR	Gypsy	NOMAD_LTR	NOMAD_LTR$3L_RaGOO$23497748$23505249	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df8400>}	0.139448073590188
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3L_RaGOO$23505241$23510771	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23511376$23511693	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23512383$23512535	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$3L_RaGOO$23514315$23514984	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23515017$23515188	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23515814$23515998	0	set()	0.0
LTR	Gypsy	NOMAD_I	NOMAD_I$3L_RaGOO$23516438$23517591	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$3L_RaGOO$23517701$23517931	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23518211$23518723	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23519859$23520101	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23524899$23525698	108	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deab80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deafa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debe80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deac40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deba60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deadc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dead00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8ca00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debe20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deabe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dedee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deae80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dead60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deab20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deba00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deae20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8cc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deaa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734debb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deb3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dea640>}	0.9815278357205768
DNA	CMC-Transib	TRANSIB2	TRANSIB2$3L_RaGOO$23526338$23527136	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c340>}	0.2224310776942356
LTR	Gypsy	Gypsy11_I	Gypsy11_I$3L_RaGOO$23527181$23527362	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23527413$23527636	13	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8ca60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee100>}	1.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23527733$23530922	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23530951$23531195	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$3L_RaGOO$23531510$23533014	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dedfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c100>}	0.1231715425531915
LTR	Gypsy	Invader2_LTR	Invader2_LTR$3L_RaGOO$23531731$23531999	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23533111$23535878	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c160>}	0.5775207806288399
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23533829$23535408	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee4c0>}	0.11969601013299556
LTR	Gypsy	DM412	DM412$3L_RaGOO$23536927$23537590	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23537591$23537902	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23539575$23539993	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$3L_RaGOO$23541760$23542415	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23542414$23543378	0	set()	0.0
LTR	Gypsy	GTWIN_I	GTWIN_I$3L_RaGOO$23544222$23547864	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23549210$23549395	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$3L_RaGOO$23549396$23550551	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23554210$23561573	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23554566$23556740	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23554650$23556446	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23556736$23560794	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$3L_RaGOO$23560796$23561371	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d8c280>}	0.9226086956521738
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23562969$23565223	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23563089$23563359	29	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deebe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deea00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deee20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deed60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deee80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deefa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deed00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deec40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deea60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deeee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deedc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deef40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deeca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deeb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def040>}	0.772924648786718
LTR	Gypsy	Gypsy_LTR	Gypsy_LTR$3L_RaGOO$23564756$23565120	0	set()	0.0
LINE	I-Jockey	HELENA_RT	HELENA_RT$3L_RaGOO$23565334$23565575	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23566832$23569123	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23566962$23567135	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23567111$23567688	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$23569440$23569841	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23571298$23572775	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23572783$23574472	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734deeb20>}	0.8415235839747385
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23574464$23583520	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23579513$23581087	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23581642$23582887	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23583806$23584137	0	set()	0.0
LTR	Gypsy	DM176_LTR	DM176_LTR$3L_RaGOO$23584158$23584718	0	set()	0.0
LTR	Gypsy	QUASIMODO2-I_DM	QUASIMODO2-I_DM$3L_RaGOO$23584769$23591232	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23592317$23593183	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23593386$23593703	0	set()	0.0
LTR	Gypsy	Gypsy1-LTR_DM	Gypsy1-LTR_DM$3L_RaGOO$23593728$23596111	0	set()	0.0
LTR	Gypsy	Gypsy3_I	Gypsy3_I$3L_RaGOO$23596179$23597012	0	set()	0.0
LTR	Gypsy	Gypsy1-LTR_DM	Gypsy1-LTR_DM$3L_RaGOO$23596989$23597250	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23597964$23598175	0	set()	0.0
LINE	R1	R1_DM	R1_DM$3L_RaGOO$23600104$23600889	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23601299$23605009	0	set()	0.0
LINE	I	I_DM	I_DM$3L_RaGOO$23601820$23603644	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23606387$23606582	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23608084$23611179	0	set()	0.0
LTR	Gypsy	BLASTOPIA_I	BLASTOPIA_I$3L_RaGOO$23611218$23612708	0	set()	0.0
LTR	Gypsy	ACCORD2_I	ACCORD2_I$3L_RaGOO$23615351$23615596	0	set()	0.0
LINE	I-Jockey	DOC	DOC$3L_RaGOO$23616742$23620744	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23621579$23622429	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23624018$23624362	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734dee9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def520>}	0.5799418604651163
LINE	I-Jockey	Jockey2	Jockey2$3L_RaGOO$23625526$23625740	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$3L_RaGOO$23626477$23629338	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$3L_RaGOO$23629581$23629741	0	set()	0.0
LTR	Pao	DIVER_LTR	DIVER_LTR$3L_RaGOO$23629771$23635886	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def460>}	0.20850367947669662
LTR	Gypsy	NOMAD_I	NOMAD_I$3L_RaGOO$23637042$23638904	0	set()	0.0
LTR	Copia	Copia2_LTR_DM	Copia2_LTR_DM$3L_RaGOO$23638904$23643234	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def580>}	0.9684757505773671
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$23643402$23644280	0	set()	0.0
LTR	Gypsy	MDG1_I	MDG1_I$3L_RaGOO$23645022$23645188	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$3L_RaGOO$23645268$23646346	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$23646502$23647509	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23647538$23648135	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23648598$23648849	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23648857$23652995	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def7c0>}	0.6549057515708071
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23650417$23651379	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23651402$23652498	0	set()	0.0
LTR	Gypsy	Gypsy10_LTR	Gypsy10_LTR$3L_RaGOO$23653016$23659245	0	set()	0.0
LTR	Pao	DIVER_LTR	DIVER_LTR$3L_RaGOO$23659267$23665368	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734def8e0>}	0.30077036551385017
LTR	Gypsy	Gypsy10_I	Gypsy10_I$3L_RaGOO$23665369$23666370	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23666377$23671380	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23667591$23667883	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23667884$23668967	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$3L_RaGOO$23669332$23669589	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23669587$23671078	0	set()	0.0
LINE	I-Jockey	Jockey2	Jockey2$3L_RaGOO$23671578$23671862	0	set()	0.0
LINE	I	I_DM	I_DM$3L_RaGOO$23672637$23674222	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23674499$23674987	5	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df0040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df1640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df39a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df3a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df1fa0>}	0.6393442622950819
DNA	TcMar-Tc1	TC1_DM	TC1_DM$3L_RaGOO$23675200$23675813	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df7580>}	0.1631321370309951
LINE	I-Jockey	G3_DM	G3_DM$3L_RaGOO$23675819$23677004	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df13a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df3dc0>}	0.9405063291139241
DNA	TcMar-Tc1	S_DM	S_DM$3L_RaGOO$23677604$23678414	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df42e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734df4340>}	0.27654320987654324
