Subclass	Superfamily	Family	Insertion	Count	Reads	mean_subcov
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$15931994$15933099	142	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ae20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6097c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6088e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6094c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60af40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ab80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6090a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ac40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60aee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60abe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ba00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60aac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ad00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6093a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60aa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6089a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ad60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60adc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ba60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6091c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6095e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6092e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6096a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ab20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ae80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6087c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60aa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60aca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6099a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60b8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60afa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60a940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6098e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f609280>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$16104375$16104604	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6085e0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$16125289$16125442	0	set()	0.0
LTR	Gypsy	DM176_LTR	DM176_LTR$3L_RaGOO$16170429$16177906	0	set()	0.0
LINE	I-Jockey	TART-A	TART-A$3L_RaGOO$16376942$16377642	18	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f6086a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60be20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f608640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60be80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60bd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c0a0>}	0.9925396825396826
LTR	Pao	ROO_LTR	ROO_LTR$3L_RaGOO$16543929$16552253	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c400>}	1.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$3L_RaGOO$16584918$16588544	5	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c4c0>}	0.8505239933811362
DNA	TcMar-Pogo	POGON1	POGON1$3L_RaGOO$16630463$16630648	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c700>}	1.0
LTR	Pao	ROO_I	ROO_I$3L_RaGOO$16652672$16652891	0	set()	0.0
LINE	I	I_DM	I_DM$3L_RaGOO$16671870$16677223	0	set()	0.0
LINE	I-Jockey	DOC6_DM	DOC6_DM$3L_RaGOO$16781396$16781571	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c580>}	1.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$3L_RaGOO$16936585$16943064	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$3L_RaGOO$16937164$16938632	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$3L_RaGOO$17037358$17038000	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c5e0>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$3L_RaGOO$17039880$17040360	0	set()	0.0
LTR	Gypsy	Gypsy2-I_DM	Gypsy2-I_DM$3L_RaGOO$17041794$17041962	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$3L_RaGOO$17103049$17103821	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c640>}	1.0
DNA	TcMar-Pogo	POGO	POGO$3L_RaGOO$17298517$17299810	5	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c7c0>}	0.540139211136891
LTR	Pao	ROO_I	ROO_I$3L_RaGOO$17351498$17351650	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$3L_RaGOO$17521026$17522539	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17616114$17616454	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ca60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60c9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ca00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cb20>}	1.0
LTR	Copia	Copia_LTR	Copia_LTR$3L_RaGOO$17623155$17628299	16	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ce80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ce20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d280>}	0.8724484836702954
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17643268$17643770	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cbe0>}	1.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$3L_RaGOO$17645078$17645282	0	set()	0.0
LTR	Gypsy	Invader4_LTR	Invader4_LTR$3L_RaGOO$17645291$17648278	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$3L_RaGOO$17648847$17650498	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17651398$17651899	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$3L_RaGOO$17653628$17655285	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17656187$17656690	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$17658336$17660476	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$3L_RaGOO$17658421$17660167	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$17660168$17660400	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$17660476$17661100	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17662196$17662697	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17672579$17672795	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$17862971$17863295	0	set()	0.0
LINE	I-Jockey	DOC6_DM	DOC6_DM$3L_RaGOO$17898575$17899099	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cca0>}	1.0
LTR	Pao	MAX_LTR	MAX_LTR$3L_RaGOO$18036944$18045426	0	set()	0.0
LTR	Gypsy	ACCORD2_I	ACCORD2_I$3L_RaGOO$18102529$18102763	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cc40>}	0.11965811965811966
LTR	Gypsy	MICROPIA_I	MICROPIA_I$3L_RaGOO$18102800$18106752	0	set()	0.0
LTR	Gypsy	ACCORD2_I	ACCORD2_I$3L_RaGOO$18107490$18107711	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$3L_RaGOO$18205394$18206476	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18253008$18253426	0	set()	0.0
LTR	Gypsy	Gypsy2_I	Gypsy2_I$3L_RaGOO$18259109$18260575	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18294417$18294705	0	set()	0.0
LINE	I-Jockey	BS	BS$3L_RaGOO$18300919$18306045	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18344945$18345116	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$18367654$18368332	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cd60>}	1.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$18390477$18391586	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$3L_RaGOO$18391598$18392011	0	set()	0.0
LTR	Gypsy	MDG1_LTR	MDG1_LTR$3L_RaGOO$18421176$18428422	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60cb80>}	1.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$18514234$18516625	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d820>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18522281$18522569	0	set()	0.0
DNA	TcMar-Pogo	POGO	POGO$3L_RaGOO$18586143$18589720	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d940>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$3L_RaGOO$18587013$18589424	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d8e0>}	1.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$18608230$18609333	13	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60db80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60ddc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60db20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60de80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60de20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60dd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60df40>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18622269$18622627	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60e160>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$18623341$18623503	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$3L_RaGOO$18903873$18904275	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f60d880>}	1.0
